name;density;spg;volume;SiOSi_average;SiOSi_gmean;SiOSi_hmean;SiOSi_max;SiOSi_mean;SiOSi_min;SiOSi_skew;SiOSi_std;SiOSi_var;SiO_average;SiO_gmean;SiO_hmean;SiO_max;SiO_mean;SiO_min;SiO_skew;SiO_std;SiO_var;ASA;AV;NASA;NAV;VolFrac;largest_free_sphere;largest_included_sphere;largest_included_sphere_free;max_dim;min_dim;mode_dim
9000347;2.353811963;1;14.12918384;150.5116556;149.3618555;148.202148;179.4926058;150.5116556;120.0373987;-0.078466618;18.46380779;340.9121982;1.597050491;1.597006292;1.596962003;1.611602561;1.597050491;1.578270104;-0.40962136;0.0118695;0.000140885;0;0;0;0;0;1.15368;2.09765;1.95272;0;0;[0]
9000348;2.600165836;1;12.79050801;143.2707074;142.6505299;142.0315111;169.3184154;143.2707074;119.6609133;0.144470906;13.33811464;177.9053021;1.616478448;1.61642909;1.616379629;1.631757355;1.616478448;1.593882151;-0.393384019;0.012619049;0.00015924;0;0;0;0;0;0.93048;1.75682;1.66023;0;0;[0]
9000349;2.494412849;1;13.33277367;147.2907401;146.3338105;145.3823916;172.6511813;147.2907401;115.8056913;0.197028463;16.82450776;283.0640612;1.610590919;1.610479977;1.610368833;1.633089546;1.610590919;1.580364138;-0.232981989;0.018886189;0.000356688;0;0;0;0;0;0.66264;2.56355;2.51178;0;0;[0]
9000350;2.472204612;1;13.45254425;142.5092127;141.6508767;140.8412189;173.9422493;142.5092127;121.395432;0.87164409;16.07888712;258.530611;1.610476571;1.610356895;1.610236923;1.64160861;1.610476571;1.575480707;-0.289845171;0.019609128;0.000384518;0;0;0;2.43E-05;0;1.40026;2.72922;2.71325;0;0;[0]
9000351;2.400799422;1;13.85265326;145.3903578;144.6205172;143.8772603;176.6410643;145.3903578;122.55605;0.637169723;15.21997907;231.6477629;1.599406895;1.599259844;1.59911349;1.642852738;1.599406895;1.565223162;0.547968588;0.021740184;0.000472636;0;0;0;0;0;1.15089;2.43653;2.43653;0;0;[0]
9000352;2.743663836;1;12.12154402;143.4860658;142.7810469;142.1077831;176.0201917;143.4860658;126.3974945;0.761399617;14.53515911;211.2708503;1.609065684;1.609019171;1.608972622;1.625753288;1.609065684;1.589227808;-0.147450766;0.012229845;0.000149569;0;0;0;0;0;0.56733;1.72638;1.70986;0;0;[0]
9000353;2.413340432;1;13.78066745;145.420066;144.5154048;143.5982038;175.0608825;145.420066;120.662422;-0.116606717;16.07831432;258.5121913;1.600427649;1.600336337;1.600244512;1.618731063;1.600427649;1.568071937;-0.784736416;0.017047824;0.000290628;0;0;0;0;0;1.58345;2.27805;2.17403;0;0;[0]
9000354;2.262157819;1;14.70164533;141.0127808;140.7324918;140.4582563;163.9915093;141.0127808;125.6372997;0.682475961;8.99490623;80.90833809;1.608622522;1.608602205;1.608581863;1.621746496;1.608622522;1.593149411;-0.36749167;0.008079672;6.53E-05;0;0;0;0;0;1.34182;2.66635;2.66635;0;0;[0]
9000355;2.461425769;1;13.51145436;147.8749571;146.6006666;145.3962836;179.8967745;147.8749571;123.1316542;0.676210212;19.89925886;395.9805032;1.610502173;1.610315396;1.6101279;1.639939763;1.610502173;1.567166654;-0.37505207;0.024479437;0.000599243;0;0;0;0;0;0.97971;2.21722;2.2148;0;0;[0]
9000356;2.527494093;2;13.15826693;146.0643266;144.8512489;143.7011558;179.9987353;146.0643266;125.9924538;0.608581369;19.2491576;370.5300685;1.604129121;1.60404355;1.60395815;1.635331012;1.604129121;1.580019461;0.305288928;0.016585668;0.000275084;0;0;0;0;0;1.32432;2.18316;2.13385;0;0;[0]
9000357;2.500053395;1;13.30269266;143.8478043;142.7619074;141.6223943;178.4121359;143.8478043;101.9602324;-0.100548539;17.36693256;301.6103464;1.598083419;1.597934638;1.59778486;1.634649536;1.598083419;1.550553657;-0.693898709;0.021735001;0.00047241;0;0;0;1.60E-05;0;0.66215;2.77766;2.6771;0;0;[0]
9000358;2.481072751;5;13.40446061;145.0900997;144.7409869;144.3892249;166.6995633;145.0900997;130.0591028;-0.05627765;10.02695288;100.5397841;1.609880832;1.609799452;1.609718377;1.635257951;1.609880832;1.594245822;0.559462529;0.016217161;0.000262996;0;0;0;0;0;0.66161;2.36653;2.36653;0;0;[0]
9000359;2.872809598;1;11.57662588;140.9552039;140.21461;139.5127497;174.9406475;140.9552039;119.5347243;0.877454647;14.82742774;219.8526133;1.60897497;1.608839469;1.608704496;1.645857087;1.60897497;1.580094235;0.459385076;0.020921732;0.000437719;0;0;0;0;0;0.47483;1.46199;1.46199;0;0;[0]
9000360;2.624733898;1;12.67078616;151.0907272;150.5922965;150.1010963;171.8320082;151.0907272;136.3288376;0.296806305;12.3466329;152.4393441;1.597692343;1.59767988;1.597667402;1.604828732;1.597692343;1.587817101;-0.480404319;0.006306438;3.98E-05;0;0;0;0;0;0.72558;1.92274;1.91879;0;0;[0]
9000361;2.653655982;1;12.5326878;142.3255832;141.8467068;141.3890837;174.1786126;142.3255832;126.1981903;0.99156201;11.94916236;142.7824811;1.602610992;1.602523241;1.602435281;1.629557175;1.602610992;1.574555707;-0.329946323;0.016750849;0.000280591;0;0;0;0;0;0.5944;1.84734;1.54695;0;0;[0]
9000362;2.369195489;1;14.03744102;144.5627131;144.1215145;143.6976511;168.0865419;144.5627131;131.7002499;0.797404398;11.50969775;132.4731424;1.608610079;1.608583917;1.608557694;1.619353687;1.608610079;1.593324262;-0.622793713;0.009163381;8.40E-05;0;0;0;0;0;1.46574;2.34007;2.31627;0;0;[0]
9000363;2.534323376;1;13.12280913;146.7979705;146.1457359;145.5104879;177.5850557;146.7979705;125.0825493;0.546947831;14.01888353;196.5290955;1.609083417;1.609069112;1.609054804;1.619344952;1.609083417;1.597432907;-0.060355;0.006784375;4.60E-05;0;0;0;0;0;0.70648;2.34489;2.34489;0;0;[0]
9000364;2.618831049;1;12.69934613;138.2179902;137.5850283;136.9581963;169.2080774;138.2179902;113.6184627;0.344279225;13.30195802;176.9420871;1.613249173;1.613150487;1.613052314;1.651351662;1.613249173;1.586709298;0.72757403;0.017890708;0.000320077;0;0;0;0;0;1.18828;1.89769;1.78322;0;0;[0]
9000365;2.502981787;1;13.28712902;143.2861349;142.7960283;142.3190493;173.2718751;143.2861349;123.9232358;0.660028983;12.01996924;144.4796605;1.595876259;1.595813912;1.59575108;1.611142817;1.595876259;1.563343159;-1.302793442;0.014052083;0.000197461;0;0;0;0;0;0.75909;1.86896;1.86896;0;0;[0]
9000366;2.686507435;1;12.37943417;151.6812965;150.6068009;149.4500456;176.7779505;151.6812965;112.0952476;-0.78710039;17.38780868;302.3358907;1.599175545;1.599154167;1.5991328;1.612890925;1.599175545;1.586370433;0.134039083;0.008270579;6.84E-05;0;0;0;0;0;0.70281;1.85621;1.64662;0;0;[0]
9000367;2.500998418;1;13.29766613;145.9162914;145.3098374;144.7224765;168.2827446;145.9162914;129.6150256;0.542637266;13.49362771;182.0779887;1.603614351;1.603586612;1.603558844;1.617341102;1.603614351;1.586693915;-0.267727607;0.009427038;8.89E-05;0;0;0;0;0;0.73792;1.8347;1.8347;0;0;[0]
9000368;2.461115835;1;13.51315589;145.0332374;144.2275613;143.4543948;173.1706759;145.0332374;126.6864828;0.615382142;15.57084837;242.451319;1.605374513;1.605301438;1.605228414;1.630631159;1.605374513;1.580417175;0.120265487;0.015322834;0.000234789;0;0;0;0;0;0.81073;2.60463;2.60463;0;0;[0]
9000369;2.522723039;1;13.18315227;140.9801043;140.3834743;139.8184533;177.5042074;140.9801043;123.5448572;1.07613561;13.33743133;177.8870745;1.605059191;1.604938479;1.60481811;1.642009763;1.605059191;1.579813219;0.357660397;0.01971265;0.000388589;0;0;0;0;0;1.2192;2.33387;2.0623;0;0;[0]
9000370;2.497672052;1;13.31537578;141.3787007;140.9075653;140.4415446;162.4236527;141.3787007;120.5970368;0.288022298;11.59989452;134.5575528;1.607224339;1.607195547;1.607166616;1.619139723;1.607224339;1.585237559;-1.207113943;0.009596955;9.21E-05;0;0;0;0;0;1.3868;2.05621;2.01959;0;0;[0]
9000371;2.73374987;1;12.16550289;143.7060704;142.6039898;141.5179611;177.0952213;143.7060704;119.3047601;0.224699247;17.8765503;319.5710506;1.608410727;1.608321558;1.608232746;1.640988375;1.608410727;1.587946667;0.579368566;0.016970209;0.000287988;0;0;0;0;0;0.55137;1.5085;1.47315;0;0;[0]
9000372;2.865164445;1;11.60751593;141.0679031;140.2800655;139.5033359;172.4445078;141.0679031;117.1798078;0.365460415;15.01618089;225.4856886;1.612004453;1.611929378;1.611854261;1.630581789;1.612004453;1.589482992;-0.089168872;0.01555291;0.000241893;0;0;0;0;0;0.4679;1.38447;1.38447;0;0;[0]
9000373;2.68007514;1;12.40914534;142.6615169;142.1344185;141.6303261;167.0954063;142.6615169;126.3860085;0.811119233;12.52336519;156.8346756;1.606664625;1.606619034;1.606573565;1.626703795;1.606664625;1.590565961;0.533164678;0.012119634;0.000146886;0;0;0;0;0;0.43613;1.98206;1.98206;0;0;[0]
9000374;2.355956121;1;14.11632486;147.2842015;146.5010641;145.7119959;173.4959417;147.2842015;118.3851823;0.016918049;15.12425806;228.743182;1.602376598;1.602320078;1.602263329;1.617171236;1.602376598;1.576175249;-0.722125379;0.01343096;0.000180391;0;0;0;0;0;0.75653;2.42017;2.07253;0;0;[0]
9000375;2.567040183;1;12.95555955;140.8285665;140.3779134;139.9337035;163.608687;140.8285665;122.4639552;0.352861461;11.34207858;128.6427464;1.614713426;1.614615803;1.614518394;1.647983147;1.614713426;1.589770871;0.310723676;0.017775094;0.000315954;0;0;0;0;0;1.52364;2.4299;2.42366;0;0;[0]
9000376;2.749299793;1;12.09669532;145.0330153;144.1976299;143.3904168;171.9699254;145.0330153;121.7045124;0.513082423;15.80078205;249.6647134;1.607157049;1.607101216;1.607045169;1.621105606;1.607157049;1.582031214;-0.685460805;0.013370738;0.000178777;0;0;0;0;0;1.10118;1.71273;1.71273;0;0;[0]
9000377;2.411479084;1;13.79130434;143.7422838;143.0991883;142.4603655;167.9589142;143.7422838;121.6702725;0.167863809;13.62555078;185.655634;1.600119462;1.600089016;1.600058578;1.617782749;1.600119462;1.58391469;0.0736695;0.009872191;9.75E-05;0;0;0;0;0;0.87864;2.28769;2.27867;0;0;[0]
9000378;2.524512457;1;13.17380782;145.4602069;145.0755898;144.6995897;167.5059732;145.4602069;130.8493387;0.527213887;10.69210292;114.3210649;1.60843543;1.608384169;1.608332857;1.629787314;1.60843543;1.584613803;-0.172999443;0.012835014;0.000164738;0;0;0;7.92E-06;0;0.55303;2.72337;2.03172;0;0;[0]
9000379;2.210093797;1;15.0479776;149.3098811;148.7557024;148.2026595;171.2620949;149.3098811;127.6593416;0.073287254;12.86053449;165.3933473;1.604759901;1.604741975;1.604724035;1.61452601;1.604759901;1.592797633;-0.270841378;0.007581625;5.75E-05;0;0;0;0.000343879;0;1.57074;2.94156;2.94027;0;0;[0]
9000380;2.613384789;1;12.7258114;139.4091967;138.8100981;138.2496983;166.2843343;139.4091967;126.9752228;1.086749413;13.33641226;177.8598919;1.618448162;1.61842079;1.618393377;1.631161077;1.618448162;1.602125434;-0.384603339;0.009405628;8.85E-05;0;0;0;0;0;1.00308;1.8904;1.78914;0;0;[0]
9000381;2.360713287;1;14.0878785;144.1514862;143.1104371;142.1084697;177.6686774;144.1514862;116.6807898;0.552116855;17.62333336;310.5818786;1.610101148;1.610035582;1.609970528;1.643924287;1.610101148;1.592975174;1.314555241;0.014587524;0.000212796;0;0;0;0;0;1.667;2.66449;2.66449;0;0;[0]
9000382;2.228737751;1;14.92209746;145.4604923;144.7876336;144.1194967;173.5650822;145.4604923;122.1062458;0.24750971;14.03881882;197.0884339;1.608909715;1.608808854;1.608707662;1.630218612;1.608909715;1.577337026;-0.435671395;0.017985339;0.000323472;0;0;0;0;0;1.00495;2.54652;2.4872;0;0;[0]
9000383;2.417202657;1;13.7586486;148.1700908;147.7919187;147.4081421;167.1306924;148.1700908;124.4543214;-0.152281036;10.51518483;110.569112;1.602461061;1.602410956;1.602360488;1.618708737;1.602461061;1.572497432;-1.355038962;0.012626482;0.000159428;0;0;0;0;0;0.73133;2.555;2.555;0;0;[0]
9000384;2.599848831;1;12.79206758;147.8764138;147.1748421;146.4769949;175.4260607;147.8764138;126.6589712;0.147853547;14.42386808;208.0479704;1.603819879;1.603775846;1.603731914;1.622689715;1.603819879;1.588990082;0.463779213;0.011897958;0.000141561;0;0;0;0;0;0.72606;2.09684;1.94686;0;0;[0]
9000385;2.486260382;1;13.37649193;142.3282476;141.4862963;140.6674816;172.2601393;142.3282476;120.1865663;0.425652158;15.66406109;245.3628099;1.622482798;1.622408314;1.62233325;1.639124405;1.622482798;1.587536973;-1.203857782;0.015486349;0.000239827;0;0;0;0;0;1.20513;1.90367;1.90367;0;0;[0]
9000386;2.506003816;1;13.27110587;144.4128718;144.1472375;143.8801118;157.0319663;144.4128718;130.822925;-0.099297987;8.730014392;76.21315129;1.60236464;1.602325036;1.602285433;1.615495521;1.60236464;1.589154633;0.004834053;0.011265931;0.000126921;0;0;0;0;0;0.95569;1.83423;1.83423;0;0;[0]
9000387;2.337737812;1;14.2263353;148.0552203;147.5090142;146.9619363;168.0379564;148.0552203;127.6251096;0.016414693;12.69195303;161.0856716;1.606932873;1.606905983;1.606879143;1.62599797;1.606932873;1.592540172;0.481902768;0.009304615;8.66E-05;0;0;0;0;0;0.94794;2.58038;2.58038;0;0;[0]
9000388;2.768409701;1;12.01319369;141.9039328;141.2078642;140.5588611;178.2588738;141.9039328;123.182841;1.208405521;14.55627034;211.8850062;1.612009901;1.611999648;1.611989421;1.622981352;1.612009901;1.606998745;0.996498802;0.00575597;3.31E-05;0;0;0;0;0;0.46827;1.27572;1.27572;0;0;[0]
9000389;2.261562685;1;14.7055141;144.3288162;143.8357387;143.3658377;173.7464492;144.3288162;127.2657494;0.955102182;12.21390267;149.1794185;1.605759812;1.605673151;1.605586585;1.634861707;1.605759812;1.580639343;0.1680615;0.016691786;0.000278616;0;0;0;0.000848975;0;1.26583;3.22606;3.22606;0;0;[0]
9000390;2.61537062;1;12.71614879;139.94024;139.2703839;138.6206218;166.5810496;139.94024;120.3426407;0.559531998;13.89084314;192.9555231;1.598200624;1.598169534;1.598138586;1.620277512;1.598200624;1.587658685;1.103955166;0.009991457;9.98E-05;0;0;0;0;0;0.87699;1.74171;1.74171;0;0;[0]
9000391;2.419223522;1;13.7471555;147.8268246;146.5982962;145.3264653;172.8368954;147.8268246;110.6943366;-0.255611797;18.71439513;350.2285853;1.606951767;1.606926317;1.606900916;1.622557147;1.606951767;1.596314557;0.516866373;0.009052706;8.20E-05;0;0;0;0;0;1.31891;2.50439;2.50439;0;0;[0]
9000392;2.55632325;1;13.00987344;140.2106143;139.8136998;139.4149827;156.6173294;140.2106143;123.2903053;-0.07145633;10.51375329;110.5390083;1.616270541;1.616247654;1.616224698;1.62677577;1.616270541;1.597665455;-0.842565401;0.008588316;7.38E-05;0;0;0;0;0;1.0732;1.98261;1.98261;0;0;[0]
9000393;2.830032072;1;11.75161309;138.277475;137.4749476;136.712669;173.8011497;138.277475;117.7146964;0.839974142;15.27511807;233.329232;1.607851597;1.607809876;1.60776817;1.625665225;1.607851597;1.590311316;0.076523631;0.011584759;0.000134207;0;0;0;0;0;0.31201;1.43209;1.14202;0;0;[0]
9000394;2.608714834;1;12.74859234;142.8626023;142.1815545;141.5312269;174.7404072;142.8626023;122.9344504;0.796384863;14.26195499;203.4033602;1.611248575;1.611186227;1.611123935;1.633146468;1.611248575;1.59057555;0.156504328;0.014180674;0.000201092;0;0;0;0;0;0.73809;2.15549;2.10337;0;0;[0]
9000395;2.711665509;1;12.26458124;150.9946917;150.2972864;149.6015474;177.4807224;150.9946917;127.3490511;0.105553036;14.51194645;210.5965896;1.607248796;1.607223157;1.607197509;1.622925196;1.607248796;1.590608767;-0.095013438;0.009076465;8.24E-05;0;0;0;0;0;0.61381;1.84842;1.64389;0;0;[0]
9000396;2.546813171;1;13.05845373;140.658891;139.8634564;139.0756176;166.2470653;140.658891;119.1771161;0.173562817;14.99846719;224.9540182;1.612156221;1.612073599;1.61199108;1.636845331;1.612156221;1.588547753;0.191492579;0.016331683;0.000266724;0;0;0;0;0;1.23148;2.11344;2.09478;0;0;[0]
9000397;2.369499726;1;14.03563865;147.7792437;147.125548;146.4526717;170.0155748;147.7792437;124.1309007;-0.385732911;13.68559742;187.2955767;1.598058309;1.597927374;1.597798501;1.650033748;1.598058309;1.58107769;1.86944228;0.020619376;0.000425159;0;0;0;7.60E-05;0;2.06496;2.86715;2.67541;0;0;[0]
9000398;2.640248819;1;12.59632869;145.6239337;145.1161635;144.6087987;165.0385218;145.6239337;126.7091494;0.065707523;12.15318229;147.6998397;1.597370759;1.59735735;1.597343925;1.606218261;1.597370759;1.585898202;-0.449229809;0.006541095;4.28E-05;0;0;0;0;0;0.65673;1.61555;1.61555;0;0;[0]
9000399;2.485669788;1;13.37967018;148.1600088;147.4733573;146.7860565;171.0824311;148.1600088;128.7821751;-0.025704665;14.22163804;202.2549885;1.614124464;1.614049171;1.613974005;1.639393223;1.614124464;1.594044462;0.265395905;0.015603465;0.000243468;0;0;0;0;0;1.1453;1.92712;1.92712;0;0;[0]
9000400;2.763412537;1;12.03491752;139.5943052;139.2182504;138.8477925;158.7710382;139.5943052;124.1238368;0.363171851;10.31682014;106.4367778;1.609264706;1.609235152;1.609205656;1.628615247;1.609264706;1.594094569;0.497904588;0.009762614;9.53E-05;0;0;0;0;0;0.6684;1.46201;1.38326;0;0;[0]
9000401;2.582537861;5;12.8778139;148.9974165;148.5652739;148.1376401;166.903388;148.9974165;133.4673895;0.237018202;11.39553117;129.8581307;1.6010817;1.601045268;1.601008716;1.617361547;1.6010817;1.578402105;-0.714170308;0.010783456;0.000116283;0;0;0;0.000108421;0;0.7963;2.86335;2.86335;0;0;[0]
9000402;2.625479468;1;12.66718798;140.7045687;140.0565831;139.4237386;170.9326852;140.7045687;119.7047202;0.473294509;13.65525785;186.4660671;1.593462994;1.593419109;1.593375406;1.61873308;1.593462994;1.579602875;0.856145706;0.011851043;0.000140447;0;0;0;0;0;0.77415;1.90482;1.53754;0;0;[0]
9000403;2.369153734;1;14.03768843;141.4275572;140.6373606;139.8872692;171.9096036;141.4275572;122.8103043;0.777765124;15.31297524;234.4872107;1.595568276;1.595500968;1.595434071;1.627654882;1.595568276;1.578321987;1.008003556;0.014700382;0.000216101;0;0;0;3.38E-05;0;1.31111;2.79432;2.73115;0;0;[0]
9000404;2.739850035;1;12.13841689;147.4591682;146.8546768;146.2945546;177.5432823;147.4591682;135.5548724;1.300499211;13.85087681;191.8467883;1.672496623;1.669936349;1.667444036;1.832372194;1.672496623;1.581913402;0.723905425;0.093719872;0.008783414;0;0;0;0;0;1.15386;1.87186;1.87186;0;0;[0]
9000405;2.490299366;1;13.35479678;141.1305466;140.2291981;139.325952;165.6617734;141.1305466;118.657654;-0.029793206;15.88165084;252.2268334;1.612524513;1.612452767;1.612381133;1.639024386;1.612524513;1.592900711;0.250947333;0.015222863;0.000231736;0;0;0;0;0;1.61558;2.45405;2.41128;0;0;[0]
9000406;2.596296715;1;12.80956901;137.2704844;136.8998412;136.5421283;157.6034917;137.2704844;123.7749771;0.767132507;10.25986473;105.2648242;1.608423411;1.608309491;1.608196603;1.647749198;1.608423411;1.588721965;1.154316118;0.019230052;0.000369795;0;0;0;0;0;0.91589;2.03158;1.95659;0;0;[0]
9000407;2.402579303;1;13.84239093;142.2920715;141.2177587;140.1793504;174.2402002;142.2920715;121.577744;0.423234293;17.72119458;314.0407374;1.603744442;1.603671343;1.603598034;1.619732009;1.603744442;1.579408208;-0.450211238;0.015289973;0.000233783;0;0;0;0;0;1.98271;2.6696;2.6696;0;0;[0]
9000408;2.415730304;1;13.7670343;145.5976013;144.9770143;144.3754767;172.0758138;145.5976013;125.2121168;0.57351113;13.63924236;186.0289323;1.608308644;1.608270292;1.608231959;1.624442207;1.608308644;1.591075025;0.107086057;0.011109454;0.00012342;0;0;0;0;0;1.60039;2.66374;2.66374;0;0;[0]
9000409;2.421002981;1;13.73705122;142.5160434;141.9271775;141.3626435;169.0296526;142.5160434;125.7220358;0.749128859;13.21541684;174.6472423;1.60842343;1.60835301;1.608282689;1.635893063;1.60842343;1.584744824;0.235510564;0.015061348;0.000226844;0;0;0;8.26E-06;0;1.82638;2.76043;2.7213;0;0;[0]
9000410;1.950109999;5;17.05413642;152.4229074;151.958252;151.490266;168.2435235;152.4229074;135.1064603;-0.139432559;11.84066764;140.2014102;1.605453762;1.605428699;1.605403642;1.616174059;1.605453762;1.594046399;0.076596158;0.008972106;8.05E-05;0;0.00518948;0;0;0.01012;2.71748;3.29778;3.29778;2;2;[2]
9000411;2.103070867;9;15.81375239;143.5914873;143.3681976;143.1507564;155.0124835;143.5914873;136.3646608;0.68039689;8.10602108;65.70757775;1.598091067;1.598058051;1.598025176;1.618668137;1.598091067;1.587792623;0.997603414;0.010294229;0.000105971;0;0;0;1.90E-05;0;1.51538;2.67403;2.67403;0;0;[0]
9000412;2.404743386;1;13.82993385;142.5766061;141.964784;141.3738085;171.078955;142.5766061;124.0003445;0.6760035;13.43425247;180.4791395;1.616529486;1.616477369;1.616425256;1.638558474;1.616529486;1.598035198;0.016975489;0.012980843;0.000168502;0;0;0;0;0;1.45833;2.66806;2.65632;0;0;[0]
9000413;2.567096702;1;12.95527431;143.9853946;142.9953335;142.0489044;174.041215;143.9853946;123.1326269;0.583557928;17.21424294;296.33016;1.612007461;1.611975052;1.611942574;1.625798792;1.612007461;1.591922443;-0.504444313;0.010210731;0.000104259;0;0;0;0;0;0.85341;1.81377;1.66536;0;0;[0]
9000414;2.297961891;1;14.47258202;144.6581918;144.1651066;143.7028554;172.8576506;144.6581918;131.1079432;1.249325666;12.32802477;151.9801947;1.61390801;1.613868099;1.613828194;1.628982261;1.61390801;1.599945443;0.030656831;0.011350841;0.000128842;0;0;0;2.61E-05;0;1.948;2.89199;2.80601;0;0;[0]
9000415;2.423117668;1;13.72506271;147.5822854;146.8393427;146.1200266;174.2177801;147.5822854;128.2092372;0.518297915;15.02109323;225.6332419;1.602864179;1.602848641;1.602833117;1.615436208;1.602864179;1.592907542;0.312841778;0.00706091;4.99E-05;0;0;0;0;0;0.94225;2.46135;2.45445;0;0;[0]
9000416;2.677293497;1;12.42203815;140.6080405;140.0123725;139.3981229;158.7245405;140.6080405;117.589677;-0.412418967;12.73536948;162.1896357;1.613867925;1.613819213;1.613770695;1.636872275;1.613867925;1.599708637;0.772345993;0.012564012;0.000157854;0;0;0;0;0;0.68684;1.73898;1.73898;0;0;[0]
9000417;2.631480779;1;12.6382994;140.9831253;140.2258897;139.5057137;172.0483146;140.9831253;121.3303392;0.799764266;14.96272795;223.8832278;1.606721567;1.606684595;1.606647894;1.633649335;1.606721567;1.594441892;1.641798319;0.010940254;0.000119689;0;0;0;0;0;0.76461;2.09653;2.08946;0;0;[0]
9000418;2.644339619;1;12.57684214;143.0588223;142.401883;141.7968405;179.3566706;143.0588223;128.3395712;1.418573051;14.28338469;204.0150781;1.605546977;1.605516069;1.605485173;1.622368526;1.605546977;1.591896972;0.103587525;0.009964474;9.93E-05;0;0;0;0;0;0.5105;1.64801;1.64654;0;0;[0]
9000419;2.808681763;1;11.84094346;145.5716187;144.5236716;143.4792437;173.3331843;145.5716187;119.6390862;0.108845164;17.45698242;304.7462353;1.614407203;1.61431771;1.614228611;1.647989308;1.614407203;1.591384708;0.639899245;0.017036172;0.000290231;0;0;0;0;0;0.42716;1.86137;1.86137;0;0;[0]
